Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival,Distance (km),Travel Time (min)
1,Monday,No trips,32.0,,32.0
2,Tuesday,08:14,32.00,18:02,24.11,48.11,600
3,Wednesday,No trips,32.0,,32.0
4,Thursday,08:11,32.00,17:45,24.01,48.71,600
5,Friday,18:09,32.00,19:58,30.51,9.09,22
6,Saturday,14:36,32.00,16:15,30.64,8.31,20
7,Sunday,No trips,32.0,,32.0
8,Monday,No trips,32.0,,32.0
9,Tuesday,08:10,32.00,18:03,23.39,52.48,600
10,Wednesday,No trips,32.0,,32.0
11,Thursday,08:06,32.00,18:09,23.09,54.34,600
12,Friday,No trips,32.0,,32.0
13,Saturday,15:05,32.00,15:50,31.39,3.74,9
14,Sunday,No trips,32.0,,32.0
15,Monday,No trips,32.0,,32.0
16,Tuesday,08:05,32.00,17:57,24.24,47.31,600
17,Wednesday,No trips,32.0,,32.0
18,Thursday,08:00,32.00,18:00,23.08,54.38,600
19,Friday,No trips,32.0,,32.0
20,Saturday,No trips,32.0,,32.0
21,Sunday,No trips,32.0,,32.0
22,Monday,No trips,32.0,,32.0
23,Tuesday,07:53,32.00,18:13,23.22,53.54,600
24,Wednesday,No trips,32.0,,32.0
25,Thursday,08:14,32.00,18:14,23.31,52.99,600
26,Friday,No trips,32.0,,32.0
27,Saturday,No trips,32.0,,32.0
28,Sunday,No trips,32.0,,32.0
29,Monday,No trips,32.0,,32.0
30,Tuesday,07:52,32.00,18:00,24.12,48.06,600
31,Wednesday,No trips,32.0,,32.0
32,Thursday,08:03,32.00,17:59,23.90,49.38,600
33,Friday,No trips,32.0,,32.0
34,Saturday,No trips,32.0,,32.0
35,Sunday,17:21,32.00,18:36,30.98,6.23,15
36,Monday,No trips,32.0,,32.0
37,Tuesday,08:01,32.00,18:07,24.27,47.13,600
38,Wednesday,No trips,32.0,,32.0
39,Thursday,07:51,32.00,18:09,24.30,46.97,600
40,Friday,No trips,32.0,,32.0
41,Saturday,No trips,32.0,,32.0
42,Sunday,No trips,32.0,,32.0
43,Monday,No trips,32.0,,32.0
44,Tuesday,08:02,32.00,18:03,24.37,46.54,600
45,Wednesday,No trips,32.0,,32.0
46,Thursday,07:45,32.00,18:09,23.82,49.89,600
47,Friday,No trips,32.0,,32.0
48,Saturday,No trips,32.0,,32.0
49,Sunday,No trips,32.0,,32.0
50,Monday,No trips,32.0,,32.0
51,Tuesday,07:48,32.00,17:56,24.21,47.51,600
52,Wednesday,No trips,32.0,,32.0
53,Thursday,07:50,32.00,17:55,24.00,48.78,600
54,Friday,No trips,32.0,,32.0
