Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival,Distance (km),Travel Time (min)
1,Monday,No trips,32.0,,32.0
2,Tuesday,No trips,32.0,,32.0
3,Wednesday,No trips,32.0,,32.0
4,Thursday,No trips,32.0,,32.0
5,Friday,No trips,32.0,,32.0
6,Saturday,No trips,32.0,,32.0
7,Sunday,No trips,32.0,,32.0
8,Monday,No trips,32.0,,32.0
9,Tuesday,No trips,32.0,,32.0
10,Wednesday,No trips,32.0,,32.0
11,Thursday,No trips,32.0,,32.0
12,Friday,No trips,32.0,,32.0
13,Saturday,No trips,32.0,,32.0
14,Sunday,No trips,32.0,,32.0
15,Monday,17:55,32.00,18:31,31.50,3.04,7
16,Tuesday,No trips,32.0,,32.0
17,Wednesday,No trips,32.0,,32.0
18,Thursday,No trips,32.0,,32.0
19,Friday,No trips,32.0,,32.0
20,Saturday,No trips,32.0,,32.0
21,Sunday,09:38,32.00,10:32,31.26,4.54,11
22,Monday,No trips,32.0,,32.0
23,Tuesday,17:14,32.00,17:54,31.45,3.34,8
24,Wednesday,No trips,32.0,,32.0
25,Thursday,17:50,32.00,19:49,30.37,9.91,24
26,Friday,No trips,32.0,,32.0
27,Saturday,No trips,32.0,,32.0
28,Sunday,12:53,32.00,13:37,31.39,3.71,9
29,Monday,No trips,32.0,,32.0
30,Tuesday,No trips,32.0,,32.0
31,Wednesday,11:22,32.00,12:37,30.98,6.23,15
32,Thursday,No trips,32.0,,32.0
33,Friday,No trips,32.0,,32.0
34,Saturday,No trips,32.0,,32.0
35,Sunday,No trips,32.0,,32.0
36,Monday,No trips,32.0,,32.0
37,Tuesday,No trips,32.0,,32.0
38,Wednesday,No trips,32.0,,32.0
39,Thursday,10:21,32.00,11:23,31.15,5.16,12
40,Friday,08:27,32.00,09:07,31.45,3.35,8
41,Saturday,No trips,32.0,,32.0
42,Sunday,12:50,32.00,13:52,31.15,5.17,12
43,Monday,No trips,32.0,,32.0
44,Tuesday,No trips,32.0,,32.0
45,Wednesday,16:00,32.00,16:59,31.19,4.93,12
46,Thursday,No trips,32.0,,32.0
47,Friday,No trips,32.0,,32.0
48,Saturday,No trips,32.0,,32.0
49,Sunday,No trips,32.0,,32.0
50,Monday,No trips,32.0,,32.0
51,Tuesday,No trips,32.0,,32.0
52,Wednesday,No trips,32.0,,32.0
53,Thursday,No trips,32.0,,32.0
54,Friday,No trips,32.0,,32.0
55,Saturday,No trips,32.0,,32.0
56,Sunday,No trips,32.0,,32.0
57,Monday,No trips,32.0,,32.0
58,Tuesday,08:20,32.00,09:30,31.04,5.87,14
59,Wednesday,11:31,32.00,13:17,30.55,8.82,21
60,Thursday,No trips,32.0,,32.0
61,Friday,No trips,32.0,,32.0
62,Saturday,08:07,32.00,09:23,30.96,6.37,15
63,Sunday,No trips,32.0,,32.0
64,Monday,No trips,32.0,,32.0
65,Tuesday,No trips,32.0,,32.0
66,Wednesday,No trips,32.0,,32.0
67,Thursday,13:58,32.00,15:28,30.77,7.51,18
68,Friday,No trips,32.0,,32.0
69,Saturday,No trips,32.0,,32.0
70,Sunday,No trips,32.0,,32.0
71,Monday,No trips,32.0,,32.0
72,Tuesday,No trips,32.0,,32.0
73,Wednesday,No trips,32.0,,32.0
74,Thursday,No trips,32.0,,32.0
75,Friday,No trips,32.0,,32.0
76,Saturday,14:24,32.00,15:06,31.43,3.45,8
77,Sunday,No trips,32.0,,32.0
78,Monday,No trips,32.0,,32.0
79,Tuesday,No trips,32.0,,32.0
80,Wednesday,No trips,32.0,,32.0
81,Thursday,No trips,32.0,,32.0
82,Friday,No trips,32.0,,32.0
83,Saturday,No trips,32.0,,32.0
84,Sunday,No trips,32.0,,32.0
85,Monday,18:48,32.00,19:45,31.23,4.72,11
86,Tuesday,No trips,32.0,,32.0
87,Wednesday,No trips,32.0,,32.0
88,Thursday,No trips,32.0,,32.0
89,Friday,No trips,32.0,,32.0
90,Saturday,No trips,32.0,,32.0
91,Sunday,No trips,32.0,,32.0
92,Monday,15:23,32.00,16:04,31.43,3.47,8
93,Tuesday,No trips,32.0,,32.0
94,Wednesday,09:17,32.00,09:58,31.44,3.41,8
95,Thursday,No trips,32.0,,32.0
96,Friday,No trips,32.0,,32.0
97,Saturday,No trips,32.0,,32.0
98,Sunday,No trips,32.0,,32.0
99,Monday,No trips,32.0,,32.0
100,Tuesday,No trips,32.0,,32.0
