7	2.22
6	2.22
6	3.20667
6	1.97333
9	0.553108
12	1.90831
13	1.15743
15	0.0104402
12	1.11022e-15
6	1.97333
6	2.46667
6	2.22
7	1.97333
11	0.099565
12	1.97333
8	0.276146
10	0.850413
15	0.00607873
16	3.81639e-17
18	2.22
7	2.71333
7	2.46667
6	2.96
6	2.46667
8	0.381892
9	0.885313
10	0.986667
12	0.797983
13	0.194405
14	0.0245937
14	0.0092962
7	3.45333
7	1.97333
7	2.46667
6	2.46667
10	0.995004
11	1.16984
12	0
14	0.858823
9	0.098456
10	0.304737
12	9.02056e-16
14	3.53884e-16
7	1.97333
7	2.22
6	1.97333
7	3.94667
7	0.112486
8	0.889723
9	1.34807
10	1.08247e-15
12	8.04912e-16
13	2.47025e-15
14	1.08247e-15
7	0.00953973
10	8.60423e-16
11	8.04912e-16
12	1.38778e-16
13	1.02696e-15
14	1.11022e-15
15	4.02456e-16
6	2.22
7	2.22
7	2.22
7	2.22
8	0.471779
9	1.4744
10	0.474496
13	0.0464788
14	1.06859e-15
9	0.90499
12	1.63758e-15
14	1.38778e-15
6	2.46667
7	2.22
6	2.46667
7	3.45333
8	0.430895
9	0.876556
10	0.567528
14	0.246667
9	0.359867
13	0.19948
14	0.498998
7	2.46667
7	2.22
6	3.7
7	1.97333
9	0.210042
12	0.287917
13	0.77288
9	0.376076
10	0.493333
14	1.18657
15	1.15878
16	0.195045
6	3.20667
6	3.20667
7	2.22
7	2.22
7	2.22
7	0.0038
9	0.159175
10	1.25718
13	0.264918
14	0.608404
15	0.0257689
9	2.94903e-17
10	2.01228e-16
13	2.81025e-16
7	1.97333
7	2.96
7	1.97333
6	2.22
7	0.196547
8	0.473733
11	1.5135
12	0.059599
13	1.06859e-15
9	0.905413
10	0.788578
11	1.38778e-16
12	6.93889e-16
7	2.46667
7	2.46667
7	2.22
6	2.22
9	0.218834
10	1.24503
11	1.00066
14	0.00585213
11	1.249e-16
13	6.66134e-16
6	2.22
7	2.46667
7	3.7
7	3.94667
8	0.944755
9	1.46529
11	1.38778e-15
13	0.0655473
7	0.0051494
11	1.06859e-15
13	1.33227e-15
14	2.2482e-15
15	1.47105e-15
7	0.74
6	2.22
6	2.46667
7	1.97333
6	2.22
8	0.649852
9	1.0945
10	0.735018
13	9.15934e-16
14	0.0222233
8	4.02456e-16
9	6.93889e-16
10	8.32667e-17
12	4.16334e-16
13	8.60423e-16
15	2.04697e-16
6	2.22
18	2.22
6	2.96
7	2.22
7	2.22
9	1.03169
10	1.33062
12	1.36002e-15
15	0.0127544
8	1.04083e-16
10	5.55112e-17
12	8.04912e-16
13	1.33227e-15
7	2.22
7	2.46667
7	2.46667
6	3.94667
18	2.46667
9	4.68667
11	0.198717
12	0.578823
13	0.500826
10	7.21645e-16
11	0.00808383
6	2.46667
6	2.46667
7	2.22
6	3.45333
10	0.024962
11	0.242495
12	0.335973
13	0.398655
11	0.092493
12	1.23333
14	0.066507
15	0.508232
16	0.0181715
6	2.22
6	2.22
7	2.46667
6	3.20667
9	1.039
10	1.52686
11	1.44329e-15
14	1.4988e-15
15	5.27356e-16
9	2.77556e-17
12	1.58207e-15
13	1.4988e-15
15	5.27356e-16
16	2.56739e-16
7	2.46667
7	2.46667
7	2.22
7	3.7
11	0.108347
12	1.53163
13	0.471472
15	2.63678e-16
16	0.0241209
9	0.0026099
10	7.28584e-17
12	5.55112e-17
7	2.22
6	1.97333
6	1.97333
7	4.68667
10	0.426672
11	0.072479
12	0.251425
13	0.033379
14	1.52621
15	0.13009
16	0.0280721
13	3.60822e-16
14	2.18575e-16
15	6.80012e-16
16	0.0120556
7	2.46667
6	2.96
6	2.46667
6	2.22
10	0.643661
11	1.30899
12	0.515144
10	3.53884e-16
12	6.10623e-16
15	2.70617e-16
6	2.46667
7	2.46667
7	2.96
7	3.20667
11	0.547294
12	0.228915
13	0.191877
10	0.509451
11	0.754723
13	1.16573e-15
15	9.15934e-16
16	3.60822e-16
7	2.46667
6	2.22
6	3.45333
6	3.7
8	0.232953
9	1.02431
10	1.23706
12	3.33067e-16
13	0.0611263
14	1.08247e-15
16	0.0072859
9	0.0034304
10	9.02056e-16
11	1.55431e-15
