22	1.23333
0	2.46667
2	2.46667
4	0.246667
6	0.986667
8	1.23333
9	0.0930668
12	0.493333
13	0.1619
15	0.493333
17	0.986667
19	2.46667
21	2.46667
23	7.4
1	1.48
3	0.986667
5	1.23333
7	0.986667
18	2.22
20	2.22
22	1.97333
0	1.23333
2	0.493333
4	0.493333
6	0.246667
18	2.22
22	3.94667
0	1.23333
2	0.74
4	0.493333
6	0.986667
17	3.20667
19	3.94667
21	1.72667
23	0.986667
1	1.23333
3	0.74
5	0.74
18	1.97333
20	3.20667
22	1.48
0	1.23333
2	1.23333
4	0.74
6	0.986667
17	3.45333
20	0.246667
22	1.48
0	1.23333
2	0.74
4	0.74
6	0.74
8	0.74
9	0.097868
11	1.13798e-15
12	8.04912e-16
3	0.986667
5	0.493333
7	0.493333
9	0.493333
10	0.0471492
11	8.60423e-16
12	2.77556e-16
14	7.77156e-16
2	0.493333
4	0.493333
6	0.493333
18	1.97333
2	0.246667
4	0.74
6	0.493333
17	2.46667
2	0.246667
4	0.493333
6	0.74
18	2.22
23	0.246667
1	0.986667
3	0.74
5	1.97333
17	1.97333
21	1.48
23	3.7
1	2.71333
3	3.45333
5	2.22
7	2.46667
18	1.97333
20	6.66
22	2.71333
0	1.97333
2	1.23333
4	1.23333
6	0.986667
8	1.23333
9	0.102707
11	0.246667
12	0.183673
14	0.986667
16	2.46667
18	3.45333
20	2.46667
22	1.48
0	0.986667
2	0.986667
4	0.986667
6	1.48
8	0.493333
10	0.246667
12	0.986667
14	0.246667
16	0.246667
18	2.71333
20	2.96
22	1.97333
0	1.23333
2	0.986667
4	1.48
6	0.986667
17	2.22
20	2.71333
22	1.72667
0	0.74
2	0.74
4	0.74
6	0.246667
17	2.46667
19	0.246667
21	2.46667
23	2.22
1	1.97333
3	2.22
5	1.72667
7	0.493333
17	2.96
19	0.246667
21	1.97333
23	1.23333
1	0.74
3	0.74
5	0.74
17	2.46667
19	1.48
21	1.72667
23	2.96
1	0.986667
3	0.74
5	1.48
18	2.22
20	3.7
22	1.97333
0	1.48
2	1.48
4	0.986667
6	0.986667
8	0.74
9	0.0338601
12	0.986667
13	0.0380278
15	2.84495e-16
16	5.55112e-16
19	0.493333
21	2.71333
23	1.97333
1	1.72667
3	0.986667
5	1.23333
7	1.23333
9	0.74
10	0.0193129
11	0.197422
13	1.72667
14	2.70617e-16
17	2.96
19	7.15333
21	2.96
23	1.48
1	1.72667
3	1.23333
5	0.74
17	3.45333
19	3.45333
21	3.45333
23	1.48
1	1.48
3	1.23333
5	0.74
7	0.986667
17	1.97333
19	2.71333
21	2.96
23	2.22
1	1.23333
3	1.48
5	0.74
7	1.48
17	2.46667
22	1.23333
0	1.72667
2	0.74
4	1.97333
6	1.48
18	2.46667
20	2.71333
22	4.93333
0	2.46667
2	1.48
4	1.72667
6	0.986667
18	2.22
20	3.94667
22	2.71333
0	1.48
2	1.48
4	0.986667
6	1.23333
8	1.23333
10	0.202698
11	1.01308e-15
14	1.23333
16	0.493333
18	1.48
20	3.20667
22	1.97333
0	1.23333
2	1.48
4	0.74
6	0.986667
8	0.986667
9	0.16519
10	3.60822e-16
11	3.40006e-16
12	3.46945e-16
13	1.49186e-16
14	9.02056e-16
17	5.67333
19	4.44
21	3.94667
23	3.20667
1	3.45333
3	2.71333
5	0.74
7	1.48
18	1.97333
20	2.71333
22	1.97333
0	1.48
2	1.48
4	0.986667
6	0.493333
18	2.22
20	4.44
22	2.71333
0	0.986667
2	0.74
4	0.74
6	0.986667
18	1.97333
