Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival,Distance (km),Travel Time (min)
1,Monday,No trips,32.0,,32.0
2,Tuesday,08:05,32.00,18:00,27.48,27.55,600
3,Wednesday,08:23,32.00,10:01,30.66,8.16,20
4,Thursday,08:10,32.00,18:07,27.23,29.08,600
5,Friday,No trips,32.0,,32.0
6,Saturday,No trips,32.0,,32.0
7,Sunday,No trips,32.0,,32.0
8,Monday,No trips,32.0,,32.0
9,Tuesday,07:49,32.00,17:48,27.36,28.32,600
10,Wednesday,No trips,32.0,,32.0
11,Thursday,07:57,32.00,17:59,27.54,27.22,600
12,Friday,No trips,32.0,,32.0
13,Saturday,No trips,32.0,,32.0
14,Sunday,No trips,32.0,,32.0
15,Monday,No trips,32.0,,32.0
16,Tuesday,07:50,32.00,18:05,27.10,29.90,600
17,Wednesday,No trips,32.0,,32.0
18,Thursday,07:54,32.00,17:56,26.67,32.47,600
19,Friday,No trips,32.0,,32.0
20,Saturday,No trips,32.0,,32.0
21,Sunday,No trips,32.0,,32.0
22,Monday,No trips,32.0,,32.0
23,Tuesday,08:04,32.00,18:01,27.31,28.58,600
24,Wednesday,No trips,32.0,,32.0
25,Thursday,07:52,32.00,17:50,27.53,27.23,600
26,Friday,No trips,32.0,,32.0
27,Saturday,No trips,32.0,,32.0
28,Sunday,No trips,32.0,,32.0
29,Monday,No trips,32.0,,32.0
30,Tuesday,08:02,32.00,17:45,27.15,29.59,600
31,Wednesday,08:13,32.00,08:50,31.50,3.06,7
32,Thursday,07:57,32.00,17:46,26.64,32.68,600
32,Thursday,14:45,26.64,15:48,25.79,5.20,12
33,Friday,No trips,32.0,,32.0
34,Saturday,No trips,32.0,,32.0
35,Sunday,No trips,32.0,,32.0
36,Monday,No trips,32.0,,32.0
37,Tuesday,08:10,32.00,17:46,27.19,29.31,600
38,Wednesday,No trips,32.0,,32.0
39,Thursday,07:51,32.00,18:00,27.03,30.28,600
40,Friday,No trips,32.0,,32.0
41,Saturday,No trips,32.0,,32.0
42,Sunday,No trips,32.0,,32.0
43,Monday,No trips,32.0,,32.0
44,Tuesday,08:14,32.00,17:52,26.74,32.09,600
