Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival,Distance (km),Travel Time (min)
1,Monday,No trips,32.0,,32.0
2,Tuesday,18:54,32.00,19:32,31.49,3.11,7
3,Wednesday,No trips,32.0,,32.0
4,Thursday,No trips,32.0,,32.0
5,Friday,No trips,32.0,,32.0
6,Saturday,No trips,32.0,,32.0
7,Sunday,No trips,32.0,,32.0
8,Monday,No trips,32.0,,32.0
9,Tuesday,No trips,32.0,,32.0
10,Wednesday,No trips,32.0,,32.0
11,Thursday,09:25,32.00,10:31,31.11,5.45,13
12,Friday,No trips,32.0,,32.0
13,Saturday,No trips,32.0,,32.0
14,Sunday,No trips,32.0,,32.0
15,Monday,No trips,32.0,,32.0
16,Tuesday,No trips,32.0,,32.0
17,Wednesday,08:33,32.00,09:52,30.93,6.53,16
18,Thursday,No trips,32.0,,32.0
19,Friday,No trips,32.0,,32.0
20,Saturday,No trips,32.0,,32.0
21,Sunday,No trips,32.0,,32.0
22,Monday,No trips,32.0,,32.0
23,Tuesday,No trips,32.0,,32.0
24,Wednesday,19:03,32.00,20:18,30.98,6.21,15
25,Thursday,No trips,32.0,,32.0
26,Friday,No trips,32.0,,32.0
27,Saturday,No trips,32.0,,32.0
28,Sunday,No trips,32.0,,32.0
29,Monday,No trips,32.0,,32.0
30,Tuesday,No trips,32.0,,32.0
31,Wednesday,No trips,32.0,,32.0
32,Thursday,No trips,32.0,,32.0
33,Friday,No trips,32.0,,32.0
34,Saturday,No trips,32.0,,32.0
35,Sunday,No trips,32.0,,32.0
36,Monday,No trips,32.0,,32.0
37,Tuesday,No trips,32.0,,32.0
38,Wednesday,No trips,32.0,,32.0
39,Thursday,14:36,32.00,15:42,31.10,5.49,13
40,Friday,16:12,32.00,18:11,30.37,9.95,24
41,Saturday,No trips,32.0,,32.0
42,Sunday,No trips,32.0,,32.0
43,Monday,No trips,32.0,,32.0
44,Tuesday,No trips,32.0,,32.0
45,Wednesday,No trips,32.0,,32.0
46,Thursday,No trips,32.0,,32.0
47,Friday,15:45,32.00,17:41,30.41,9.68,23
48,Saturday,No trips,32.0,,32.0
49,Sunday,No trips,32.0,,32.0
50,Monday,No trips,32.0,,32.0
51,Tuesday,No trips,32.0,,32.0
52,Wednesday,No trips,32.0,,32.0
53,Thursday,No trips,32.0,,32.0
54,Friday,No trips,32.0,,32.0
55,Saturday,No trips,32.0,,32.0
56,Sunday,No trips,32.0,,32.0
57,Monday,No trips,32.0,,32.0
58,Tuesday,No trips,32.0,,32.0
59,Wednesday,No trips,32.0,,32.0
60,Thursday,No trips,32.0,,32.0
61,Friday,No trips,32.0,,32.0
62,Saturday,10:33,32.00,12:08,30.70,7.92,19
63,Sunday,No trips,32.0,,32.0
64,Monday,No trips,32.0,,32.0
65,Tuesday,No trips,32.0,,32.0
66,Wednesday,No trips,32.0,,32.0
67,Thursday,No trips,32.0,,32.0
68,Friday,No trips,32.0,,32.0
69,Saturday,15:54,32.00,16:47,31.28,4.39,11
70,Sunday,10:50,32.00,11:32,31.43,3.45,8
71,Monday,No trips,32.0,,32.0
72,Tuesday,No trips,32.0,,32.0
73,Wednesday,No trips,32.0,,32.0
74,Thursday,No trips,32.0,,32.0
75,Friday,No trips,32.0,,32.0
76,Saturday,No trips,32.0,,32.0
77,Sunday,No trips,32.0,,32.0
78,Monday,No trips,32.0,,32.0
79,Tuesday,No trips,32.0,,32.0
80,Wednesday,No trips,32.0,,32.0
81,Thursday,No trips,32.0,,32.0
82,Friday,No trips,32.0,,32.0
83,Saturday,No trips,32.0,,32.0
84,Sunday,No trips,32.0,,32.0
85,Monday,No trips,32.0,,32.0
86,Tuesday,No trips,32.0,,32.0
87,Wednesday,No trips,32.0,,32.0
88,Thursday,No trips,32.0,,32.0
89,Friday,No trips,32.0,,32.0
90,Saturday,No trips,32.0,,32.0
91,Sunday,19:48,32.00,20:26,31.47,3.23,8
91,Sunday,17:50,31.47,19:28,30.13,8.16,20
91,Sunday,15:07,30.13,16:43,28.83,7.95,19
92,Monday,No trips,32.0,,32.0
93,Tuesday,No trips,32.0,,32.0
94,Wednesday,10:47,32.00,12:20,30.74,7.68,18
95,Thursday,No trips,32.0,,32.0
96,Friday,No trips,32.0,,32.0
97,Saturday,No trips,32.0,,32.0
98,Sunday,No trips,32.0,,32.0
99,Monday,No trips,32.0,,32.0
100,Tuesday,No trips,32.0,,32.0
101,Wednesday,No trips,32.0,,32.0
102,Thursday,No trips,32.0,,32.0
103,Friday,No trips,32.0,,32.0
104,Saturday,No trips,32.0,,32.0
105,Sunday,No trips,32.0,,32.0
106,Monday,No trips,32.0,,32.0
107,Tuesday,12:10,32.00,12:54,31.41,3.60,9
108,Wednesday,No trips,32.0,,32.0
109,Thursday,No trips,32.0,,32.0
110,Friday,No trips,32.0,,32.0
111,Saturday,No trips,32.0,,32.0
112,Sunday,14:57,32.00,16:36,30.64,8.27,20
113,Monday,No trips,32.0,,32.0
114,Tuesday,No trips,32.0,,32.0
115,Wednesday,No trips,32.0,,32.0
116,Thursday,No trips,32.0,,32.0
117,Friday,11:25,32.00,12:19,31.26,4.52,11
118,Saturday,No trips,32.0,,32.0
119,Sunday,No trips,32.0,,32.0
120,Monday,No trips,32.0,,32.0
121,Tuesday,No trips,32.0,,32.0
122,Wednesday,No trips,32.0,,32.0
123,Thursday,No trips,32.0,,32.0
124,Friday,11:49,32.00,12:22,31.55,2.76,7
124,Friday,10:08,31.55,12:03,29.98,9.58,23
125,Saturday,No trips,32.0,,32.0
126,Sunday,No trips,32.0,,32.0
